Estudi,Curs acadèmic,Alumne,Sexe,Assignatura,Codi assignatura,Nota_assignatura
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,520EBD2DEC37758CFA1B2BBCC8C8E41A,Home,Processos Cognitius,106577,6.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,8612FFD86E0C4F0E31188491BA086D08,Dona,Enginyeria de Dades,106565,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,8612FFD86E0C4F0E31188491BA086D08,Dona,Fonaments de Computació,106555,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,8612FFD86E0C4F0E31188491BA086D08,Dona,Fonaments de Programació I,106553,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,8612FFD86E0C4F0E31188491BA086D08,Dona,Fonaments de Programació II,106554,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,8612FFD86E0C4F0E31188491BA086D08,Dona,Fonaments Matemàtics I,106550,7.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,8612FFD86E0C4F0E31188491BA086D08,Dona,Fonaments Matemàtics II,106551,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,8612FFD86E0C4F0E31188491BA086D08,Dona,Introducció a la IA,106558,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,8612FFD86E0C4F0E31188491BA086D08,Dona,Lògica Computacional,106569,10
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,8612FFD86E0C4F0E31188491BA086D08,Dona,Probabilitat i Estadística,106552,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,8612FFD86E0C4F0E31188491BA086D08,Dona,Processos Cognitius,106577,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9CFCC278208AC1BA6E29BE93D5780FB5,Home,Enginyeria de Dades,106565,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9CFCC278208AC1BA6E29BE93D5780FB5,Home,Fonaments de Computació,106555,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9CFCC278208AC1BA6E29BE93D5780FB5,Home,Fonaments de Programació I,106553,7.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9CFCC278208AC1BA6E29BE93D5780FB5,Home,Fonaments de Programació II,106554,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9CFCC278208AC1BA6E29BE93D5780FB5,Home,Fonaments Matemàtics I,106550,6.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9CFCC278208AC1BA6E29BE93D5780FB5,Home,Fonaments Matemàtics II,106551,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9CFCC278208AC1BA6E29BE93D5780FB5,Home,Introducció a la IA,106558,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9CFCC278208AC1BA6E29BE93D5780FB5,Home,Lògica Computacional,106569,5.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9CFCC278208AC1BA6E29BE93D5780FB5,Home,Probabilitat i Estadística,106552,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9CFCC278208AC1BA6E29BE93D5780FB5,Home,Processos Cognitius,106577,6.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Crèdits Reconeguts,70015,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Crèdits Reconeguts,70033,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Crèdits Reconeguts,70034,8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Crèdits Reconeguts,70035,8.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Crèdits Reconeguts,70051,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Crèdits Reconeguts,75010,8.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Crèdits Reconeguts,75011,8.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Enginyeria de Dades,106565,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Enginyeria de Software,106561,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Ètica,106559,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Fonaments de Computació,106555,8.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Fonaments de Programació I,106553,9.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Fonaments de Programació II,106554,10
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Fonaments Matemàtics I,106550,7.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Fonaments Matemàtics II,106551,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Introducció a la IA,106558,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Lògica Computacional,106569,9.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Probabilitat i Estadística,106552,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Processos Cognitius,106577,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B46112811AEBC668AC1FF14CFC3775C5,Dona,Programació Distribuïda,106556,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Anàlisi de Grafs i Xarxes,106567,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Enginyeria de Dades,106565,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Ètica,106559,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Fonaments d'Aprenentatge Automàtic,106572,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Fonaments de la Visió per Computador,106581,7.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Fonaments de Programació II,106554,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Fonaments del Llenguatge Natural,106584,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Fonaments Matemàtics II,106551,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Ment i Cervell I,106578,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Probabilitat i Estadística,106552,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Resolució de Problemes,106570,6.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,17BF074CB073A771C62C0C81D72CABE9,Dona,Xarxes Neuronals i Aprenentatge Profund,106573,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B226F61D2B332C062F6F2A70B2568E0D,Home,Anàlisi de Grafs i Xarxes,106567,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B226F61D2B332C062F6F2A70B2568E0D,Home,Ètica,106559,8.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B226F61D2B332C062F6F2A70B2568E0D,Home,Fonaments d'Aprenentatge Automàtic,106572,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B226F61D2B332C062F6F2A70B2568E0D,Home,Fonaments de la Visió per Computador,106581,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B226F61D2B332C062F6F2A70B2568E0D,Home,Fonaments del Llenguatge Natural,106584,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B226F61D2B332C062F6F2A70B2568E0D,Home,Ment i Cervell I,106578,6.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B226F61D2B332C062F6F2A70B2568E0D,Home,Projecte de Síntesi I,106593,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B226F61D2B332C062F6F2A70B2568E0D,Home,Representació del Coneixement,106564,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B226F61D2B332C062F6F2A70B2568E0D,Home,Resolució de Problemes,106570,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B226F61D2B332C062F6F2A70B2568E0D,Home,Xarxes Neuronals i Aprenentatge Profund,106573,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,7FFD58A4D8ECCE1102C988179B9A3DC1,Home,Anàlisi de Grafs i Xarxes,106567,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,7FFD58A4D8ECCE1102C988179B9A3DC1,Home,Ètica,106559,9.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,7FFD58A4D8ECCE1102C988179B9A3DC1,Home,Fonaments d'Aprenentatge Automàtic,106572,7.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,7FFD58A4D8ECCE1102C988179B9A3DC1,Home,Fonaments de la Visió per Computador,106581,7.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,7FFD58A4D8ECCE1102C988179B9A3DC1,Home,Fonaments del Llenguatge Natural,106584,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,7FFD58A4D8ECCE1102C988179B9A3DC1,Home,Ment i Cervell I,106578,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,7FFD58A4D8ECCE1102C988179B9A3DC1,Home,Projecte de Síntesi I,106593,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,7FFD58A4D8ECCE1102C988179B9A3DC1,Home,Representació del Coneixement,106564,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,7FFD58A4D8ECCE1102C988179B9A3DC1,Home,Resolució de Problemes,106570,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,7FFD58A4D8ECCE1102C988179B9A3DC1,Home,Xarxes Neuronals i Aprenentatge Profund,106573,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,3E68174BD5772BDED6D495A4662ED750,Home,Enginyeria de Dades,106565,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,3E68174BD5772BDED6D495A4662ED750,Home,Fonaments de Computació,106555,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,3E68174BD5772BDED6D495A4662ED750,Home,Fonaments de Programació I,106553,6.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,3E68174BD5772BDED6D495A4662ED750,Home,Fonaments de Programació II,106554,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,3E68174BD5772BDED6D495A4662ED750,Home,Fonaments Matemàtics I,106550,5.5
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,3E68174BD5772BDED6D495A4662ED750,Home,Fonaments Matemàtics II,106551,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,3E68174BD5772BDED6D495A4662ED750,Home,Introducció a la IA,106558,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,3E68174BD5772BDED6D495A4662ED750,Home,Lògica Computacional,106569,5.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,3E68174BD5772BDED6D495A4662ED750,Home,Probabilitat i Estadística,106552,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,3E68174BD5772BDED6D495A4662ED750,Home,Processos Cognitius,106577,7.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,AE9049929CDD242602AD0F2B7DCF82AD,Home,Aprenentatge Automàtic Avançat,106575,9.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,AE9049929CDD242602AD0F2B7DCF82AD,Home,Interacció Social,106579,9.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,AE9049929CDD242602AD0F2B7DCF82AD,Home,Navegació Autònoma,106590,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,AE9049929CDD242602AD0F2B7DCF82AD,Home,Paradigmes d'Aprenentatge Automàtic,106574,10
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,AE9049929CDD242602AD0F2B7DCF82AD,Home,Pràctiques Professionals,106600,9.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,AE9049929CDD242602AD0F2B7DCF82AD,Home,Reptes i Aplicacions de la IA I,106595,8.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,AE9049929CDD242602AD0F2B7DCF82AD,Home,Treball de Final de Grau,106601,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,AE9049929CDD242602AD0F2B7DCF82AD,Home,Visió 3D i Anàlisi del Moviment,106583,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9288AD2A6B6CA0D5E1934D49C1BCE7A5,Dona,Fonaments d'Aprenentatge Automàtic,106572,7.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9288AD2A6B6CA0D5E1934D49C1BCE7A5,Dona,Fonaments de la Visió per Computador,106581,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9288AD2A6B6CA0D5E1934D49C1BCE7A5,Dona,Fonaments del Llenguatge Natural,106584,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9288AD2A6B6CA0D5E1934D49C1BCE7A5,Dona,Gestió de Dades,106566,8.2
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9288AD2A6B6CA0D5E1934D49C1BCE7A5,Dona,Gestió de Projectes,106562,6.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9288AD2A6B6CA0D5E1934D49C1BCE7A5,Dona,Programació Distribuïda,106556,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9288AD2A6B6CA0D5E1934D49C1BCE7A5,Dona,Projecte de Síntesi II,106594,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9288AD2A6B6CA0D5E1934D49C1BCE7A5,Dona,Robots Intel·ligents,106589,7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,9288AD2A6B6CA0D5E1934D49C1BCE7A5,Dona,Xarxes Neuronals i Aprenentatge Profund,106573,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,A8DCBD9B12328B8726606CB0567AC32C,Dona,Anàlisi de Grafs i Xarxes,106567,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,A8DCBD9B12328B8726606CB0567AC32C,Dona,Ètica,106559,9.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,A8DCBD9B12328B8726606CB0567AC32C,Dona,Fonaments d'Aprenentatge Automàtic,106572,8.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,A8DCBD9B12328B8726606CB0567AC32C,Dona,Fonaments de la Visió per Computador,106581,9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,A8DCBD9B12328B8726606CB0567AC32C,Dona,Fonaments del Llenguatge Natural,106584,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,A8DCBD9B12328B8726606CB0567AC32C,Dona,Ment i Cervell I,106578,8.7
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,A8DCBD9B12328B8726606CB0567AC32C,Dona,Projecte de Síntesi I,106593,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,A8DCBD9B12328B8726606CB0567AC32C,Dona,Representació del Coneixement,106564,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,A8DCBD9B12328B8726606CB0567AC32C,Dona,Resolució de Problemes,106570,6.9
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,A8DCBD9B12328B8726606CB0567AC32C,Dona,Xarxes Neuronals i Aprenentatge Profund,106573,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,522A0FFB38F15A9CB192A12EAE55D160,Dona,Aprenentatge Automàtic Avançat,106575,6.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,522A0FFB38F15A9CB192A12EAE55D160,Dona,Interacció Social,106579,7.4
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,522A0FFB38F15A9CB192A12EAE55D160,Dona,Navegació Autònoma,106590,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,522A0FFB38F15A9CB192A12EAE55D160,Dona,Paradigmes d'Aprenentatge Automàtic,106574,8.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,522A0FFB38F15A9CB192A12EAE55D160,Dona,Reptes i Aplicacions de la IA I,106595,7.8
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,522A0FFB38F15A9CB192A12EAE55D160,Dona,Seguretat i Privacitat de Dades,106568,9.3
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,522A0FFB38F15A9CB192A12EAE55D160,Dona,Treball de Final de Grau,106601,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B8BB22E3C733B64FAC44EA8B9F9A286D,Home,Aprenentatge Automàtic Avançat,106575,6.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B8BB22E3C733B64FAC44EA8B9F9A286D,Home,Aprenentatge i Processament del Llenguatge Natural,106585,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B8BB22E3C733B64FAC44EA8B9F9A286D,Home,Enginyeria de Software,106561,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B8BB22E3C733B64FAC44EA8B9F9A286D,Home,Interacció Social,106579,7.6
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B8BB22E3C733B64FAC44EA8B9F9A286D,Home,Navegació Autònoma,106590,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B8BB22E3C733B64FAC44EA8B9F9A286D,Home,Reptes i Aplicacions de la IA I,106595,7.1
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B8BB22E3C733B64FAC44EA8B9F9A286D,Home,Treball de Final de Grau,106601,0
Graduat en Intel·ligència Artificial / Artificial Intelligence,2024/25,B8BB22E3C733B64FAC44EA8B9F9A286D,Home,Visió i Aprenentatge,106582,7.5
